precision|recall|f1|pr_auc|detectados|tasa_detectada|variante|modelo|feature_principal|transformacion|latencia_ms|registros_test|fold|subpartida|registros_train|outlier_rate_test
1.0|1.0|1.0|1.0|7|0.22580645161290322|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.146200000235694|31|4|813400000-LAS DEMAS FRUTAS U OTROS FRUTOS SECOS|123|0.22580645161290322
1.0|1.0|1.0|1.0|7|0.22580645161290322|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.983700001612306|31|4|813400000-LAS DEMAS FRUTAS U OTROS FRUTOS SECOS|123|0.22580645161290322
0.3333333333333333|0.14285714285714285|0.2|0.24116743471582183|3|0.0967741935483871|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.457299999980023|31|4|813400000-LAS DEMAS FRUTAS U OTROS FRUTOS SECOS|123|0.22580645161290322
0.875|1.0|0.9333333333333333|0.875|8|0.26666666666666666|A_BASELINE|IQR sobre VU original|VU|sin transformacion|8.773699999437667|30|5|813400000-LAS DEMAS FRUTAS U OTROS FRUTOS SECOS|124|0.23333333333333334
1.0|1.0|1.0|1.0|7|0.23333333333333334|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.466100000281585|30|5|813400000-LAS DEMAS FRUTAS U OTROS FRUTOS SECOS|124|0.23333333333333334
0.0|0.0|0.0|0.23333333333333334|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.204300000026706|30|5|813400000-LAS DEMAS FRUTAS U OTROS FRUTOS SECOS|124|0.23333333333333334
1.0|1.0|1.0|1.0|2|0.2857142857142857|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.35849999950733|7|1|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.2857142857142857
1.0|1.0|1.0|1.0|2|0.2857142857142857|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.55039999987639|7|1|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.2857142857142857
1.0|0.5|0.6666666666666666|0.6428571428571428|1|0.14285714285714285|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.836600001421175|7|1|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.2857142857142857
1.0|1.0|1.0|1.0|1|0.14285714285714285|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.24479999957839|7|2|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.14285714285714285
1.0|1.0|1.0|1.0|1|0.14285714285714285|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.9760999999271|7|2|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.14285714285714285
0.0|0.0|0.0|0.14285714285714285|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.202699998757453|7|2|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.14285714285714285
1.0|1.0|1.0|1.0|1|0.14285714285714285|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.029200000441051|7|3|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.14285714285714285
1.0|1.0|1.0|1.0|1|0.14285714285714285|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.015300000100979|7|3|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.14285714285714285
0.0|0.0|0.0|0.14285714285714285|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.400499998577288|7|3|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|26|0.14285714285714285
1.0|1.0|1.0|1.0|1|0.16666666666666666|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.356500000649248|6|4|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|27|0.16666666666666666
1.0|1.0|1.0|1.0|1|0.16666666666666666|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.938900000430294|6|4|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|27|0.16666666666666666
0.0|0.0|0.0|0.16666666666666666|1|0.16666666666666666|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.587899999853107|6|4|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|27|0.16666666666666666
1.0|1.0|1.0|1.0|1|0.16666666666666666|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.959600000001956|6|5|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|27|0.16666666666666666
1.0|1.0|1.0|1.0|1|0.16666666666666666|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.720899999592802|6|5|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|27|0.16666666666666666
0.0|0.0|0.0|0.16666666666666666|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.799999999420834|6|5|813500000-MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CASCARA DE ESTE CAPITULO|27|0.16666666666666666
1.0|0.5833333333333334|0.7368421052631579|0.7756410256410257|7|0.2692307692307692|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.271000001011998|26|1|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|100|0.46153846153846156
1.0|0.5833333333333334|0.7368421052631579|0.7756410256410257|7|0.2692307692307692|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.008600000219303|26|1|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|100|0.46153846153846156
1.0|0.16666666666666666|0.2857142857142857|0.5512820512820513|2|0.07692307692307693|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.11550000072748|26|1|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|100|0.46153846153846156
1.0|0.5833333333333334|0.7368421052631579|0.7833333333333333|7|0.28|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.92699999915203|25|2|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.5833333333333334|0.7368421052631579|0.7833333333333333|7|0.28|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.851400000115973|25|2|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
0.0|0.0|0.0|0.48|1|0.04|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.729400000258465|25|2|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.75|0.8571428571428571|0.87|9|0.36|A_BASELINE|IQR sobre VU original|VU|sin transformacion|8.774799998718663|25|3|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.75|0.8571428571428571|0.87|9|0.36|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.133399999176618|25|3|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
0.0|0.0|0.0|0.48|1|0.04|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.759300000354415|25|3|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.5833333333333334|0.7368421052631579|0.7833333333333333|7|0.28|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.266000000934582|25|4|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.5833333333333334|0.7368421052631579|0.7833333333333333|7|0.28|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.692100000189384|25|4|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.08333333333333333|0.15384615384615385|0.5233333333333333|1|0.04|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.463300000192248|25|4|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.75|0.8571428571428571|0.87|9|0.36|A_BASELINE|IQR sobre VU original|VU|sin transformacion|8.895900000425172|25|5|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
1.0|0.75|0.8571428571428571|0.87|9|0.36|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.747699999730685|25|5|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
0.5|0.16666666666666666|0.25|0.48333333333333334|4|0.16|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.840099998968071|25|5|814001000-CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION|101|0.48
0.0|0.0|0.0|0.0|3|0.14285714285714285|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.23250000050757|21|1|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|2|0.09523809523809523|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.236300000338815|21|1|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|1|0.047619047619047616|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.628400000423426|21|1|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|3|0.14285714285714285|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.388499998749467|21|2|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|1|0.047619047619047616|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.016699999847333|21|2|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|1|0.047619047619047616|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.66370000000461|21|2|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.14285714285714285|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.217599999828963|21|3|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.14285714285714285
0.6|1.0|0.75|0.6|5|0.23809523809523808|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.67130000006|21|3|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.14285714285714285
0.0|0.0|0.0|0.14285714285714285|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.928799999936018|21|3|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.14285714285714285
0.0|0.0|0.0|0.0|1|0.047619047619047616|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.685299999749986|21|4|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|6|0.2857142857142857|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.03379999929166|21|4|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.320400000244263|21|4|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|83|0.0
0.0|0.0|0.0|0.0|5|0.25|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.413600000902079|20|5|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|84|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.07889999912004|20|5|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|84|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.724900000554044|20|5|902100000-TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG|84|0.0
0.4444444444444444|0.5714285714285714|0.5|0.2822701407607068|9|0.08490566037735849|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.66080000034708|106|1|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.0660377358490566
0.5833333333333334|1.0|0.7368421052631579|0.5833333333333334|12|0.11320754716981132|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.708300000056624|106|1|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.0660377358490566
0.5|0.14285714285714285|0.2222222222222222|0.1280323450134771|2|0.018867924528301886|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.27030000074592|106|1|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.0660377358490566
0.4444444444444444|0.5714285714285714|0.5|0.2822701407607068|9|0.08490566037735849|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.745800000222516|106|2|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.0660377358490566
0.5833333333333334|1.0|0.7368421052631579|0.5833333333333334|12|0.11320754716981132|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.083799999847542|106|2|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.0660377358490566
0.0|0.0|0.0|0.0660377358490566|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.325700000787037|106|2|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.0660377358490566
0.5|0.75|0.6|0.3938679245283019|12|0.11320754716981132|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.383700000602403|106|3|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.07547169811320754
0.5714285714285714|1.0|0.7272727272727273|0.5714285714285714|14|0.1320754716981132|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.9044000000722|106|3|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.07547169811320754
0.0|0.0|0.0|0.07547169811320754|1|0.009433962264150943|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.545199998494354|106|3|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|422|0.07547169811320754
0.5|0.8571428571428571|0.631578947368421|0.4380952380952381|12|0.11428571428571428|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.051900000486057|105|4|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|423|0.06666666666666667
0.5384615384615384|1.0|0.7|0.5384615384615384|13|0.12380952380952381|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.002600000007078|105|4|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|423|0.06666666666666667
0.0|0.0|0.0|0.06666666666666667|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.976400000203284|105|4|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|423|0.06666666666666667
0.2|0.5714285714285714|0.2962962962962963|0.14285714285714285|20|0.19047619047619047|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.913400001096306|105|5|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|423|0.06666666666666667
0.4666666666666667|1.0|0.6363636363636364|0.4666666666666667|15|0.14285714285714285|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.499899999354966|105|5|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|423|0.06666666666666667
0.0|0.0|0.0|0.06666666666666667|6|0.05714285714285714|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.78070000000298|105|5|902300000-TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG|423|0.06666666666666667
0.5|1.0|0.6666666666666666|0.5|2|0.2|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.253499998725601|10|1|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|37|0.1
1.0|1.0|1.0|1.0|1|0.1|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.788100000150735|10|1|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|37|0.1
0.0|0.0|0.0|0.1|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.380900000716792|10|1|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|37|0.1
1.0|1.0|1.0|1.0|1|0.1|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.59540000076231|10|2|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|37|0.1
0.0|0.0|0.0|0.1|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.417299999768147|10|2|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|37|0.1
1.0|1.0|1.0|1.0|1|0.1|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.90760000019509|10|2|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|37|0.1
1.0|1.0|1.0|1.0|1|0.1111111111111111|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.580699999787612|9|3|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
1.0|1.0|1.0|1.0|1|0.1111111111111111|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.593599999789149|9|3|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
0.0|0.0|0.0|0.1111111111111111|1|0.1111111111111111|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.917700000703917|9|3|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
1.0|1.0|1.0|1.0|1|0.1111111111111111|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.370300000227871|9|4|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
0.0|0.0|0.0|0.1111111111111111|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.59889999871666|9|4|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
0.0|0.0|0.0|0.1111111111111111|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.428799999630428|9|4|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
1.0|1.0|1.0|1.0|1|0.1111111111111111|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.751300000061747|9|5|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
0.0|0.0|0.0|0.1111111111111111|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.197799998219125|9|5|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
0.0|0.0|0.0|0.1111111111111111|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.772800001490396|9|5|902400000-TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA|38|0.1111111111111111
1.0|1.0|1.0|1.0|3|0.21428571428571427|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.046100000181468|14|1|903000000-YERBA MATE.|52|0.21428571428571427
1.0|1.0|1.0|1.0|3|0.21428571428571427|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.448700000575627|14|1|903000000-YERBA MATE.|52|0.21428571428571427
0.0|0.0|0.0|0.21428571428571427|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.59200000014971|14|1|903000000-YERBA MATE.|52|0.21428571428571427
1.0|1.0|1.0|1.0|2|0.15384615384615385|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.217799999736599|13|2|903000000-YERBA MATE.|53|0.15384615384615385
1.0|1.0|1.0|1.0|2|0.15384615384615385|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.36589999946591|13|2|903000000-YERBA MATE.|53|0.15384615384615385
0.0|0.0|0.0|0.15384615384615385|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.31140000083542|13|2|903000000-YERBA MATE.|53|0.15384615384615385
1.0|1.0|1.0|1.0|2|0.15384615384615385|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.28760000008333|13|3|903000000-YERBA MATE.|53|0.15384615384615385
1.0|1.0|1.0|1.0|2|0.15384615384615385|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|12.86910000089847|13|3|903000000-YERBA MATE.|53|0.15384615384615385
0.0|0.0|0.0|0.15384615384615385|1|0.07692307692307693|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|26.947599999402883|13|3|903000000-YERBA MATE.|53|0.15384615384615385
1.0|1.0|1.0|1.0|2|0.15384615384615385|A_BASELINE|IQR sobre VU original|VU|sin transformacion|13.350999999602209|13|4|903000000-YERBA MATE.|53|0.15384615384615385
1.0|1.0|1.0|1.0|2|0.15384615384615385|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|15.023199999632197|13|4|903000000-YERBA MATE.|53|0.15384615384615385
0.0|0.0|0.0|0.15384615384615385|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|21.55010000024049|13|4|903000000-YERBA MATE.|53|0.15384615384615385
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.23076923076923078|A_BASELINE|IQR sobre VU original|VU|sin transformacion|12.050400000589434|13|5|903000000-YERBA MATE.|53|0.15384615384615385
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.23076923076923078|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.106999998446554|13|5|903000000-YERBA MATE.|53|0.15384615384615385
0.0|0.0|0.0|0.15384615384615385|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.298400000479887|13|5|903000000-YERBA MATE.|53|0.15384615384615385
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.856700000658748|5|1|904110000-PIMIENTA DEL GENERO PIPER, SIN TRITURAR NI PULVERIZAR|16|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.069500000303378|5|1|904110000-PIMIENTA DEL GENERO PIPER, SIN TRITURAR NI PULVERIZAR|16|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.739399998798035|5|1|904110000-PIMIENTA DEL GENERO PIPER, SIN TRITURAR NI PULVERIZAR|16|0.0
0.0|0.0|0.0|0.0|1|0.25|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.069899999711197|4|2|904110000-PIMIENTA DEL GENERO PIPER, SIN TRITURAR NI PULVERIZAR|17|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.673099999621627|4|2|904110000-PIMIENTA DEL GENERO PIPER, SIN TRITURAR NI PULVERIZAR|17|0.0
